Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1537,68,Masculino,16523,No,3
1540,44,Masculino,31185,No,1
1541,27,Masculino,76361,No,4
1542,48,Masculino,40013,No,5
1543,36,Masculino,61906,No,3
1544,62,Masculino,32333,No,1
1550,29,Femenino,22966,No,4
1551,70,Masculino,0,No,3
1552,39,Masculino,47065,No,5
1553,38,Masculino,32975,No,5
1554,34,Femenino,84703,No,4
1558,35,Femenino,58768,No,5
1559,64,desconocido,71939,No,2
1561,31,Femenino,33518,No,4
1563,72,Masculino,0,No,5
1565,29,Masculino,10965,No,3
1567,35,Femenino,56775,No,3
1570,49,Femenino,47812,No,4
1574,49,Femenino,0,No,3
1577,20,Femenino,68958,No,3
1579,79,Femenino,14245,No,2
1581,22,Masculino,54724,No,5
1582,29,Femenino,63358,No,4
1583,74,Masculino,79714,No,1
1585,48,Femenino,31411,No,4
1586,38,Masculino,7818,No,5
1587,43,Masculino,22707,No,4
1588,34,Femenino,85727,No,2
1589,41,Masculino,78953,No,3
1590,37,Masculino,0,No,5
1594,49,Masculino,25651,No,2
1595,53,Femenino,12032,No,2
1596,62,Masculino,90526,No,1
1597,70,Femenino,56665,No,5
1598,29,Femenino,33797,No,3
1599,46,Masculino,67508,No,3
1600,54,desconocido,2332,No,5
1601,62,Femenino,37574,No,2
1602,79,Femenino,81806,No,4
1603,60,Masculino,0,No,3
1605,66,desconocido,18918,No,5
1608,26,Femenino,92365,No,4
1612,58,Femenino,40660,No,3
1613,32,Masculino,36405,No,1
1614,31,Femenino,57252,No,4
1617,49,Femenino,13681,No,3
1618,43,Femenino,49586,No,5
1619,19,Masculino,95311,No,3
1621,66,Masculino,31183,No,3
1623,69,Masculino,29446,No,5
1626,33,Femenino,92795,No,1
1627,18,Femenino,52246,No,3
1628,22,Femenino,4898,No,3
1629,77,Femenino,37522,No,2
1630,19,Femenino,98764,No,2
1633,18,Femenino,0,No,5
1634,28,Femenino,0,No,3
1637,47,Femenino,90815,No,3
1638,26,Femenino,5846,No,3
1640,41,desconocido,95015,No,1
1641,68,Femenino,81514,No,5
1642,27,Masculino,48086,No,2
1643,65,Masculino,0,No,1
1645,30,Femenino,97092,No,5
1646,50,Masculino,50204,No,4
1647,18,Masculino,0,No,4
1650,23,desconocido,4752,No,3
1652,49,Masculino,99643,No,5
1653,50,Masculino,0,No,5
1654,63,Masculino,43735,No,2
1655,73,Masculino,0,No,3
1658,42,Femenino,87783,No,4
1662,77,Masculino,24433,No,1
1663,60,Femenino,52718,No,1
1666,59,Femenino,2148,No,4
1667,56,desconocido,7435,No,1
1669,49,Masculino,91534,No,5
1673,48,Femenino,12153,No,3
1675,57,Masculino,91868,No,4
1676,49,Masculino,67958,No,3
1677,49,desconocido,0,No,4
1678,32,desconocido,0,No,2
1681,24,Masculino,59986,No,5
1684,23,Masculino,15267,No,2
1685,69,Masculino,90618,No,1
1687,19,Masculino,98550,No,3
1688,33,Femenino,68736,No,4
1690,22,Masculino,82082,No,2
1691,59,Masculino,0,No,3
1695,35,Femenino,91842,No,3
1696,41,Masculino,0,No,1
1697,63,Masculino,38031,No,3
1699,55,Femenino,35708,No,3
1701,57,Femenino,30731,No,3
1702,41,Masculino,67905,No,4
1706,58,Femenino,33561,No,3
1708,72,Masculino,21859,No,3
1709,20,Femenino,31430,No,5
1711,41,desconocido,65502,No,2
1716,78,Femenino,0,No,2
1717,19,Femenino,75282,No,4
1718,63,Femenino,38980,No,5
1719,20,Femenino,0,No,2
1721,33,Masculino,50253,No,2
1722,57,Femenino,63812,No,4
1724,74,Masculino,58465,No,2
1725,29,Femenino,0,No,2
1727,60,Femenino,37824,No,3
1728,35,Masculino,39415,No,5
1729,26,Femenino,41129,No,5
1732,19,Femenino,7012,No,5
1733,35,Masculino,11722,No,3
1734,55,Femenino,0,No,4
1735,24,Femenino,68737,No,3
1738,71,desconocido,15108,No,4
1739,49,Masculino,73172,No,3
1740,56,Femenino,93224,No,4
1741,60,Femenino,92428,No,4
1742,60,Femenino,87205,No,3
1743,43,Masculino,73752,No,4
1744,22,Femenino,57783,No,2
1745,54,Femenino,58357,No,4
1746,32,Femenino,0,No,5
1748,61,Masculino,0,No,1
1750,75,Femenino,52314,No,4
1751,56,Masculino,72899,No,3
1752,44,Masculino,8116,No,5
1753,49,Femenino,0,No,1
1760,49,Masculino,61484,No,1
1761,43,desconocido,68415,No,3
1763,33,Masculino,21365,No,2
1765,28,desconocido,47161,No,1
1767,49,Femenino,51965,No,5
1768,49,Masculino,7751,No,2
1770,70,Masculino,0,No,4
1772,68,Masculino,28413,No,2
1773,66,Femenino,26200,No,5
1774,60,Femenino,33987,No,5
1781,49,desconocido,0,No,4
1784,21,Femenino,47227,No,1
1785,44,Masculino,78927,No,1
1788,49,desconocido,0,No,5
1789,37,Femenino,63890,No,2
1790,31,Femenino,25943,No,2
1792,44,Femenino,45951,No,1
1794,52,Femenino,21754,No,1
1798,23,desconocido,21408,No,4
1802,62,Femenino,7307,No,5
1810,72,Masculino,20107,No,2
1811,69,Femenino,51778,No,1
1814,72,Femenino,94378,No,4
1815,49,Masculino,0,No,4
1817,18,Femenino,15069,No,3
1818,38,Femenino,0,No,3
1819,28,Masculino,8691,No,5
1820,65,Femenino,95942,No,3
1821,76,Masculino,51170,No,2
1824,68,Masculino,39861,No,3
1828,30,Femenino,84958,No,3
1829,66,Femenino,58802,No,1
1830,49,desconocido,17795,No,2
1832,47,Masculino,42451,No,2
1833,19,Masculino,6891,No,1
1838,44,desconocido,98945,No,1
1839,61,Femenino,62466,No,1
1840,27,desconocido,60196,No,4
1841,29,Femenino,0,No,3
1842,42,Masculino,6991,No,3
1845,39,Femenino,23249,No,4
1846,26,desconocido,95909,No,4
1847,66,Femenino,62289,No,3
1848,26,Femenino,2304,No,2
1850,78,Femenino,59107,No,3
1852,64,desconocido,96001,No,2
1854,24,desconocido,92199,No,3
1855,28,Masculino,65463,No,3
1856,49,Femenino,99195,No,1
1858,28,desconocido,17832,No,2
1866,55,Femenino,62816,No,5
1867,68,Masculino,40685,No,3
1869,77,Masculino,20479,No,1
1872,25,Femenino,63033,No,1
1876,57,Masculino,63569,No,5
1877,66,desconocido,3028,No,3
1878,36,Masculino,26443,No,3
1880,33,Femenino,86771,No,4
1882,31,Masculino,19751,No,2
1885,46,Masculino,80546,No,3
1886,65,Masculino,48161,No,3
1888,53,Masculino,98522,No,4
1889,19,Femenino,4771,No,2
1890,39,Masculino,12190,No,4
1891,41,Femenino,32553,No,2
1893,71,Masculino,81963,No,4
1894,18,Masculino,76252,No,2
1896,19,Masculino,75925,No,3
1899,73,Femenino,73478,No,4
1900,57,desconocido,37658,No,3
1901,26,desconocido,9003,No,2
1902,55,Femenino,56995,No,4
1904,62,Masculino,9442,No,3
1906,29,Masculino,19854,No,3
1908,59,Masculino,94789,No,2
1911,49,Femenino,68455,No,3
1912,34,Masculino,46819,No,3
1914,58,Femenino,8828,No,1
1918,39,Femenino,17303,No,1
1920,30,Masculino,36468,No,5
1922,35,Masculino,28611,No,4
1924,75,Femenino,66172,No,4
1926,31,Masculino,31138,No,5
1927,66,Femenino,23680,No,3
1928,27,Masculino,90976,No,4
1930,34,Femenino,55972,No,1
1934,74,Femenino,86675,No,4
1935,68,Femenino,69094,No,3
1937,75,Masculino,96720,No,3
1938,27,Masculino,12895,No,4
1940,49,Femenino,85486,No,3
1941,18,Masculino,68323,No,1
1942,56,Femenino,70473,No,5
1944,42,Femenino,27598,No,1
1947,56,Masculino,39324,No,3
1948,30,Femenino,0,No,1
1949,24,Masculino,86159,No,2
1950,41,Femenino,46296,No,5
1952,27,Femenino,73923,No,3
1955,43,Masculino,43543,No,3
1956,64,Femenino,22014,No,4
1957,28,Femenino,9633,No,5
1958,24,Femenino,27958,No,4
1959,19,Femenino,73347,No,5
1961,76,Femenino,72348,No,4
1962,18,Masculino,21716,No,1
1963,46,Masculino,33085,No,4
1964,38,Femenino,28422,No,1
1966,68,Masculino,21909,No,5
1968,49,Femenino,0,No,1
1969,55,Masculino,91792,No,1
1970,39,desconocido,65508,No,1
1974,62,Masculino,60291,No,1
1976,45,Femenino,70530,No,1
1977,74,Masculino,44758,No,3
1978,46,Femenino,64858,No,2
1979,49,Masculino,60735,No,5
1980,49,desconocido,29335,No,3
1981,33,Femenino,36166,No,4
1982,20,Femenino,42636,No,5
1984,20,Femenino,0,No,3
1985,20,Masculino,80019,No,4
1987,69,Femenino,61801,No,3
1989,42,Femenino,41013,No,1
1990,67,Masculino,79508,No,3
1991,74,desconocido,22898,No,1
1994,38,Femenino,44187,No,1
1995,64,Femenino,62018,No,1
2000,68,Femenino,84134,No,2
2001,52,Masculino,50512,No,4
2002,28,Masculino,6590,No,5
2003,47,desconocido,7702,No,3
2006,30,Femenino,82852,No,5
2007,41,Femenino,36774,No,3
2008,52,desconocido,80459,No,2
2009,63,Femenino,65360,No,3
2010,74,Masculino,20591,No,4
2011,45,desconocido,64070,No,4
2013,65,Masculino,30020,No,4
2017,49,Masculino,76920,No,1
2018,65,Femenino,6118,No,2
2019,22,Femenino,77501,No,3
2020,37,Femenino,4584,No,1
2021,75,Femenino,94741,No,4
2025,31,Masculino,62414,No,2
2028,19,Femenino,49462,No,3
2029,46,Masculino,75988,No,3
2030,71,Masculino,0,No,2
2031,33,Femenino,81105,No,1
2032,67,Masculino,50095,No,5
2033,47,desconocido,0,No,3
2035,24,Femenino,40564,No,3
2036,59,Femenino,54491,No,2
2037,49,Masculino,19162,No,3
2039,38,Masculino,2453,No,4
2040,62,Masculino,97522,No,5
2042,74,desconocido,99500,No,2
2045,60,desconocido,80527,No,5
2046,58,Masculino,87900,No,3
2048,70,desconocido,28632,No,5
2050,20,Femenino,92576,No,5
2051,43,Masculino,77168,No,1
2052,28,Femenino,23870,No,4
2053,60,Masculino,16671,No,2
2057,39,Femenino,51918,No,3
2058,25,Masculino,60471,No,2
2059,42,Femenino,14690,No,4
2061,75,Masculino,40523,No,5
2063,23,Masculino,94522,No,1
2064,51,Femenino,83736,No,5
2068,70,Masculino,25215,No,2
2078,68,Femenino,0,No,5
2080,42,Masculino,43978,No,1
2081,78,Femenino,35681,No,1
2083,65,Masculino,40219,No,3
2085,50,Femenino,89354,No,4
2086,78,Femenino,33618,No,1
2087,42,Masculino,0,No,4
2088,70,Masculino,6722,No,5
2090,71,Masculino,90806,No,4
2091,49,Femenino,39074,No,1
2092,34,Masculino,96086,No,4
2093,73,Femenino,85819,No,1
2095,48,Femenino,92947,No,3
2096,53,Masculino,51199,No,3
2097,38,Femenino,95136,No,5
2099,56,Masculino,0,No,5
2100,46,Masculino,83860,No,1
2101,54,Masculino,59580,No,2
2102,69,Femenino,34305,No,4
2103,31,Masculino,49735,No,5
2104,62,Femenino,2791,No,1
2106,49,Masculino,69006,No,2
2107,39,Femenino,32843,No,2
2111,45,Femenino,99030,No,4
2113,47,Femenino,76330,No,1
2116,62,Masculino,98449,No,3
2120,44,Femenino,4360,No,1
2121,41,Femenino,52953,No,3
2122,29,Masculino,4960,No,5
2124,25,Femenino,85374,No,2
2125,48,Femenino,45524,No,4
2126,63,Masculino,32033,No,3
2127,39,Masculino,58406,No,5
2128,32,desconocido,4633,No,3
2130,51,Masculino,72346,No,3
2132,66,desconocido,99514,No,5
2137,34,Femenino,84745,No,1
2142,49,desconocido,29431,No,3
2144,49,Femenino,0,No,5
2145,62,Masculino,24028,No,3
2146,18,Masculino,29462,No,2
2148,22,Femenino,77169,No,3
2149,26,Femenino,92528,No,5
2150,49,Masculino,42162,No,3
2152,20,desconocido,29512,No,4
2153,50,Femenino,0,No,4
2154,36,Masculino,97275,No,2
2155,66,Femenino,47017,No,4
2157,22,Femenino,17749,No,5
2158,38,Masculino,27417,No,1
2159,58,Femenino,74165,No,4
2160,79,Masculino,38666,No,3
2162,56,desconocido,22992,No,4
2164,68,Femenino,0,No,4
2165,78,Masculino,47550,No,3
2166,52,Femenino,0,No,5
2168,49,Masculino,77270,No,5
2169,38,Masculino,0,No,3
2173,34,Masculino,28005,No,1
2177,68,Masculino,37690,No,2
2178,49,Femenino,64035,No,3
2180,36,Masculino,45680,No,2
2181,76,Femenino,13649,No,2
2184,75,Femenino,57537,No,3
2185,49,Masculino,95743,No,3
2187,79,Femenino,21413,No,1
2188,60,Masculino,0,No,5
2195,54,Masculino,16727,No,4
2199,49,Femenino,39036,No,3
2200,76,Femenino,47436,No,4
2204,49,Femenino,94803,No,5
2205,27,Masculino,79086,No,3
2206,38,desconocido,9966,No,4
2207,70,Masculino,32186,No,3
2208,26,Masculino,24213,No,2
2209,55,Femenino,87765,No,4
2210,47,desconocido,15139,No,2
2211,67,Masculino,47612,No,3
2212,69,Masculino,69130,No,5
2213,54,Masculino,57598,No,2
2215,74,Femenino,46828,No,3
2217,27,desconocido,3047,No,5
2219,22,Femenino,70278,No,3
2220,46,Masculino,84762,No,3
2222,79,Masculino,79533,No,5
2225,24,Masculino,91816,No,1
2229,36,Masculino,19069,No,3
2232,35,Masculino,43558,No,1
2233,64,Femenino,73751,No,2
2234,20,Masculino,54681,No,3
2235,67,Masculino,83656,No,2
2236,50,desconocido,94175,No,4
2237,49,Masculino,90241,No,3
2238,49,desconocido,78850,No,3
2239,49,Masculino,0,No,5
2240,28,Masculino,55431,No,5
2243,35,Femenino,41695,No,2
2245,49,Masculino,18614,No,3
2248,31,Masculino,87910,No,5
2249,76,Masculino,69222,No,5
2250,38,Femenino,25490,No,4
2251,71,desconocido,9922,No,5
2254,25,Femenino,0,No,1
2256,49,Femenino,44007,No,3
2257,26,Femenino,64716,No,4
2258,32,Masculino,8986,No,5
2262,56,Masculino,0,No,2
2264,49,Masculino,67032,No,2
2266,41,Femenino,0,No,1
2269,44,Masculino,8243,No,4
2271,49,Femenino,80492,No,4
2273,67,Masculino,91639,No,4
2274,62,Masculino,54711,No,5
2275,70,Masculino,16883,No,3
2277,70,Femenino,58485,No,3
2279,67,Femenino,1498,No,2
2280,75,Femenino,12113,No,3
2281,38,Femenino,13966,No,2
2282,71,Femenino,87218,No,2
2285,48,Femenino,82408,No,3
2287,77,Masculino,0,No,2
2289,56,Masculino,47335,No,3
2290,32,Masculino,81577,No,5
2292,39,Masculino,70249,No,3
2293,40,Femenino,79678,No,3
2295,61,Femenino,53109,No,2
2296,49,desconocido,67764,No,2
2298,49,Femenino,1592,No,4
2299,20,Femenino,54055,No,4
2300,78,Femenino,44597,No,4
2301,18,Femenino,68427,No,3
2303,21,Femenino,46743,No,2
2304,29,Femenino,82445,No,4
2305,65,Masculino,40047,No,1
2307,37,Femenino,48935,No,4
2313,35,Masculino,0,No,1
2314,49,Femenino,23874,No,3
2316,21,Masculino,22412,No,3
2317,48,Masculino,70834,No,1
2320,53,Masculino,0,No,5
2322,67,Masculino,82246,No,3
2325,64,Femenino,70519,No,2
2330,27,Femenino,10984,No,2
2331,59,Femenino,0,No,4
2333,60,Masculino,0,No,4
2334,50,Masculino,65156,No,5
2335,49,Masculino,57477,No,1
2336,46,Masculino,62426,No,1
2337,49,Femenino,11647,No,1
2338,43,Masculino,67209,No,5
2339,49,Masculino,42480,No,2
2340,21,Femenino,0,No,2
2343,40,Femenino,17490,No,5
2344,18,Masculino,75146,No,3
2345,63,desconocido,88071,No,4
2346,52,Femenino,52398,No,3
2347,42,Femenino,86299,No,5
2351,64,Femenino,97960,No,3
2353,74,Masculino,44376,No,1
2354,49,Masculino,27244,No,2
2356,66,Masculino,0,No,1
2358,45,Femenino,70722,No,5
2360,71,Masculino,24321,No,4
2361,23,Femenino,15663,No,3
2362,42,Femenino,14488,No,5
2364,48,Femenino,22340,No,1
2366,66,desconocido,22048,No,5
2368,49,Masculino,57546,No,4
2370,49,Femenino,65486,No,5
2371,61,desconocido,18712,No,4
2373,49,Femenino,0,No,4
2375,49,Masculino,19803,No,2
2376,55,Masculino,79330,No,4
2378,29,Femenino,98434,No,1
2379,64,Femenino,38874,No,3
2380,58,Masculino,90743,No,5
2382,73,Femenino,96602,No,4
2383,78,Femenino,59486,No,1
2384,69,Masculino,1104,No,2
2387,19,Masculino,1907,No,5
2388,41,Femenino,29349,No,4
2389,77,Masculino,52191,No,2
2390,38,Femenino,0,No,3
2391,73,Femenino,8604,No,2
2392,64,Masculino,21471,No,5
2395,74,Masculino,93530,No,3
2397,76,Femenino,51303,No,3
2398,24,Masculino,7056,No,3
2402,65,Femenino,20708,No,1
2404,41,Femenino,43837,No,2
2406,56,Femenino,49455,No,5
2409,67,Masculino,28534,No,4
2412,35,Masculino,52836,No,5
2413,47,Masculino,79740,No,4
2414,34,Masculino,84378,No,3
2415,49,Masculino,75566,No,1
2426,50,Femenino,22473,No,4
2428,73,Femenino,25834,No,3
2432,70,Femenino,54795,No,5
2434,49,Femenino,7827,No,2
2443,49,Femenino,32309,No,4
2444,51,Femenino,27540,No,3
2446,64,Femenino,88597,No,1
2449,42,Femenino,62875,No,1
2450,49,Masculino,0,No,3
2451,49,Masculino,0,No,1
2452,61,Femenino,27984,No,2
2457,49,desconocido,94965,No,2
2459,35,Femenino,17443,No,5
2460,19,desconocido,57723,No,1
2462,42,Masculino,23484,No,1
2465,74,Femenino,21100,No,2
2467,68,Femenino,40804,No,4
2470,70,Masculino,79970,No,3
2475,75,Masculino,85576,No,5
2476,49,Femenino,29040,No,3
2477,73,desconocido,48830,No,5
2478,38,Masculino,42272,No,5
2479,22,Femenino,16000,No,2
2482,54,desconocido,94143,No,1
2485,28,Femenino,97245,No,4
2486,64,Femenino,0,No,2
2487,62,Masculino,35677,No,3
2489,38,Femenino,91973,No,5
2491,32,Masculino,31252,No,1
2494,65,Masculino,65111,No,3
2495,30,Masculino,88572,No,2
2496,49,Femenino,16711,No,3
2500,18,desconocido,0,No,1
2501,71,Masculino,5653,No,1
2502,65,Masculino,90245,No,4
2504,78,Masculino,0,No,1
2506,63,Femenino,36016,No,2
2507,64,Masculino,93832,No,4
2509,70,Femenino,67966,No,5
2510,64,Femenino,56467,No,1
2511,22,Masculino,75024,No,4
2512,56,Masculino,89271,No,1
2513,49,desconocido,29711,No,3
2514,71,Femenino,42878,No,3
2515,45,Masculino,53667,No,2
2517,56,Femenino,60176,No,3
2520,18,Femenino,43914,No,1
2521,53,Masculino,59966,No,3
2523,25,Femenino,96176,No,5
2525,32,Masculino,28659,No,3
2526,35,Masculino,53467,No,4
2528,49,Masculino,81785,No,1
2529,69,Masculino,23103,No,4
2531,52,Femenino,44895,No,2
2532,46,Femenino,0,No,1
2533,49,Femenino,25033,No,5
2534,51,desconocido,59887,No,5
2535,51,desconocido,22722,No,2
2536,62,Masculino,0,No,4
2538,39,Masculino,82512,No,2
2539,73,Femenino,27918,No,4
2541,19,Femenino,27250,No,2
2543,62,Masculino,17983,No,3
2544,76,Femenino,0,No,1
2545,44,Masculino,61455,No,3
2547,56,Femenino,42188,No,3
2548,36,Femenino,89768,No,2
2549,49,Masculino,98462,No,4
2551,35,Femenino,0,No,1
2552,21,Femenino,35574,No,1
2553,73,Femenino,26173,No,4
2554,52,Masculino,49981,No,1
2556,62,Masculino,23945,No,2
2557,53,Masculino,20835,No,4
2558,46,Masculino,0,No,1
2562,38,Masculino,79290,No,1
2564,53,Masculino,28556,No,3
2566,21,desconocido,57503,No,4
2567,64,desconocido,93716,No,4
2568,30,Masculino,50218,No,1
2569,72,Femenino,0,No,3
2571,48,Femenino,86911,No,5
2573,35,Masculino,49601,No,5
2577,74,Femenino,8551,No,5
2582,39,Femenino,7690,No,2
2583,41,Masculino,26136,No,1
2586,21,Femenino,71625,No,5
2587,49,Masculino,57875,No,3
2588,30,Femenino,53406,No,3
2589,37,Masculino,76451,No,4
2590,40,Femenino,41522,No,4
2594,49,Femenino,27425,No,4
2595,79,Femenino,4846,No,1
2596,26,Femenino,64718,No,3
2599,49,Masculino,80459,No,5
2601,44,Femenino,13284,No,2
2603,50,Masculino,29771,No,1
2604,43,Masculino,90825,No,3
2605,55,Femenino,77169,No,1
2606,75,Femenino,99301,No,2
2607,40,Masculino,96773,No,5
2608,76,Femenino,0,No,3
2615,66,desconocido,14882,No,3
2616,67,Masculino,29390,No,4
2618,49,Masculino,19551,No,3
2619,20,Femenino,52091,No,2
2622,61,Masculino,72825,No,3
2623,25,Masculino,57946,No,5
2624,76,Masculino,12287,No,4
2625,60,Masculino,4440,No,3
2628,71,Masculino,31346,No,4
2630,61,Masculino,85388,No,1
2631,22,Femenino,71360,No,5
2633,20,Femenino,2503,No,2
2636,65,Femenino,0,No,3
2643,48,Femenino,0,No,4
2644,49,Femenino,72856,No,3
2645,63,Femenino,0,No,4
2646,19,Femenino,99359,No,4
2647,32,Femenino,80842,No,5
2655,75,Masculino,27218,No,3
2656,49,Masculino,24348,No,5
2657,56,Masculino,99181,No,5
2658,28,Femenino,84107,No,4
2659,73,Masculino,16990,No,3
2661,20,Masculino,0,No,4
2664,74,Masculino,81862,No,2
2666,61,Femenino,49771,No,3
2669,30,Femenino,67566,No,3
2670,49,Femenino,37030,No,3
2672,72,Masculino,79839,No,3
2674,56,Masculino,24457,No,1
2675,42,Masculino,78874,No,2
2676,19,Femenino,43171,No,4
2678,62,desconocido,24800,No,5
2679,30,Masculino,95973,No,3
2681,49,desconocido,80457,No,4
2682,18,desconocido,86189,No,4
2683,50,Femenino,61238,No,4
2685,41,desconocido,27479,No,1
2687,62,Femenino,71214,No,5
2688,72,Masculino,81993,No,3
2689,76,Femenino,42180,No,3
2690,49,Masculino,60854,No,3
2693,73,Masculino,18027,No,4
2695,46,Masculino,72988,No,1
2696,33,Femenino,0,No,4
2699,50,Femenino,97309,No,5
2700,44,Femenino,10370,No,5
2701,49,desconocido,73981,No,1
2702,48,Femenino,8292,No,3
2703,79,Masculino,54689,No,3
2704,33,Masculino,13403,No,5
2705,22,Masculino,98807,No,3
2708,24,Femenino,36111,No,3
2709,24,Femenino,43250,No,3
2710,71,Masculino,12834,No,5
2711,53,Femenino,89461,No,1
2712,25,Masculino,90371,No,3
2714,50,Masculino,96689,No,3
2717,29,Femenino,37718,No,3
2718,79,Masculino,85115,No,1
2719,79,Femenino,85142,No,5
2721,38,Femenino,63955,No,4
2723,60,Femenino,83382,No,2
2724,79,Femenino,10999,No,2
2725,22,Masculino,27100,No,1
2727,37,Femenino,74188,No,1
2729,65,Masculino,50834,No,2
2730,36,Femenino,52053,No,5
2731,65,Masculino,34252,No,5
2733,32,Femenino,0,No,2
2735,59,Masculino,0,No,2
2737,20,Femenino,83790,No,3
2740,75,desconocido,77201,No,1
2741,49,Femenino,27099,No,1
2742,39,Masculino,0,No,2
2744,48,Femenino,97886,No,3
2745,78,desconocido,0,No,3
2746,22,desconocido,7259,No,5
2747,52,Femenino,94928,No,3
2748,50,Masculino,0,No,2
2750,49,Masculino,77744,No,4
2754,55,Masculino,71410,No,4
2760,32,Femenino,61384,No,2
2761,42,Masculino,97632,No,5
2763,77,Masculino,82250,No,4
2764,64,Femenino,47737,No,1
2765,39,desconocido,22083,No,4
2766,69,Femenino,35396,No,1
2770,76,Masculino,76662,No,2
2775,74,Masculino,38661,No,3
2776,67,Femenino,61199,No,3
2778,64,Masculino,85236,No,3
2780,58,Femenino,0,No,1
2781,49,Femenino,86148,No,5
2782,31,Masculino,12503,No,3
2784,76,Masculino,86548,No,4
2788,46,Femenino,33321,No,3
2794,21,Femenino,76297,No,3
2795,41,Femenino,10782,No,5
2798,49,Femenino,7164,No,3
2803,62,Masculino,0,No,3
2805,58,Femenino,6284,No,4
2810,71,Masculino,83290,No,1
2814,74,Masculino,12081,No,5
2816,25,Masculino,0,No,4
2817,53,Masculino,4888,No,4
2818,25,Femenino,90891,No,3
2820,64,Femenino,56876,No,3
2821,71,Masculino,75487,No,4
2826,53,Masculino,42747,No,4
2827,38,Masculino,0,No,2
2829,50,Femenino,73708,No,2
2830,62,Femenino,84474,No,1
2831,69,Masculino,94066,No,1
2834,65,Masculino,53741,No,1
2835,56,Femenino,54073,No,3
2836,19,Masculino,34809,No,1
2837,47,Femenino,97580,No,3
2838,56,Femenino,39875,No,1
2839,39,Femenino,9285,No,3
2840,62,desconocido,51359,No,2
2842,31,Femenino,57642,No,1
2845,54,Masculino,60699,No,3
2846,29,Masculino,64944,No,4
2848,49,Masculino,87157,No,4
2850,71,Masculino,10059,No,3
2852,53,Masculino,97002,No,3
2854,78,Masculino,13380,No,1
2856,39,Masculino,99559,No,3
2857,48,desconocido,62323,No,4
2859,58,Femenino,80326,No,4
2861,70,Masculino,44713,No,2
2862,40,Masculino,0,No,2
2865,38,Masculino,51947,No,1
2871,66,Femenino,4119,No,2
2872,49,desconocido,22469,No,4
2873,73,Femenino,70694,No,1
2874,35,Femenino,77342,No,2
2880,62,desconocido,88150,No,3
2881,71,Femenino,6416,No,4
2883,65,Masculino,57100,No,5
2885,61,Femenino,12618,No,3
2887,53,Femenino,9351,No,3
2891,72,Femenino,24630,No,2
2895,28,Masculino,58306,No,2
2896,30,Masculino,95133,No,2
2897,74,Femenino,61150,No,2
2902,39,Masculino,30190,No,1
2905,49,Femenino,0,No,4
2906,59,Femenino,89886,No,2
2907,41,Masculino,97948,No,3
2910,59,Masculino,0,No,1
2911,25,desconocido,12673,No,4
2912,25,Masculino,13472,No,5
2914,56,Masculino,0,No,1
2915,30,Femenino,0,No,2
2917,38,Femenino,63944,No,3
2918,76,Femenino,46607,No,1
2919,71,Femenino,12846,No,3
2920,41,Femenino,6189,No,1
2924,76,Masculino,71101,No,1
2925,52,Masculino,31575,No,1
2927,76,Masculino,31736,No,4
2932,69,Femenino,90519,No,1
2934,49,Femenino,25769,No,3
2935,29,Masculino,21060,No,5
2937,32,desconocido,95965,No,1
2939,52,desconocido,28035,No,4
2940,56,Femenino,65659,No,2
2942,77,Masculino,82224,No,2
2945,71,desconocido,24262,No,5
2946,65,Masculino,25873,No,3
2947,56,desconocido,22077,No,5
2949,49,Masculino,58556,No,1
2950,72,Masculino,38103,No,5
2951,78,Masculino,83131,No,2
2955,44,Masculino,39865,No,5
2956,49,Masculino,72457,No,5
2960,18,Femenino,32855,No,2
2961,28,Masculino,27838,No,5
2962,53,Masculino,67916,No,2
2966,49,Femenino,54738,No,3
2967,38,Femenino,9342,No,5
2974,21,Masculino,95451,No,1
2975,67,desconocido,16235,No,4
2978,46,Masculino,27283,No,1
2979,62,Femenino,64419,No,2
2980,49,Masculino,86148,No,3
2982,37,Femenino,12350,No,3
2983,24,Masculino,16662,No,2
2985,59,desconocido,55941,No,3
2987,56,Femenino,56422,No,3
2989,79,Femenino,99803,No,4
2990,28,Femenino,31545,No,4
2991,58,Femenino,24721,No,4
2992,63,Masculino,79677,No,2
2995,37,Femenino,0,No,3
2996,70,Masculino,73830,No,3
2997,44,Masculino,19378,No,5
3001,49,Masculino,89403,No,4
3002,36,Masculino,13903,No,3
3003,49,Masculino,2519,No,5
3004,18,desconocido,15747,No,3
3008,23,desconocido,92647,No,2
3013,73,Masculino,50900,No,1
3015,52,Femenino,51326,No,1
3016,51,Femenino,91427,No,2
3017,32,Masculino,22186,No,1
3019,69,Masculino,69852,No,2
3020,44,Femenino,49846,No,3
3021,33,Masculino,69919,No,3
3022,49,Masculino,8766,No,3
3024,21,Femenino,0,No,5
3025,19,Masculino,7070,No,2
3027,73,Femenino,38180,No,3
3029,78,Femenino,37595,No,3
3030,79,Femenino,77629,No,2
3031,52,Masculino,95590,No,3
3033,40,Masculino,18257,No,3
3034,26,Femenino,9557,No,3
3035,39,Masculino,86654,No,5
3036,50,Masculino,64204,No,4
3039,61,Masculino,87702,No,1
3040,48,Masculino,91193,No,1
3042,33,Femenino,34114,No,1
3045,59,Femenino,1210,No,2
3047,57,Masculino,94380,No,4
3049,42,Femenino,92789,No,2
3050,39,Masculino,47605,No,4
